product_name,price,image_url,web_url,gender,index_column,type,colors
Regular Fit Twill Jacket,$ 67.99,"https://lp2.hm.com/hmgoepprod?set=source[/df/ef/dfef4e1fdbccd267dd0ec1736eea0b45359d1272.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208292002.html,male,77,Outerwear,"{36,30,42}"
Relaxed Fit Sweatpants,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/c6/c1/c6c14988b03c7f15c54c95dba7f655452e98d4e6.jpg],origin[dam],category[men_trousers_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1012056025.html,male,78,Pants,"{85,90,67}"
Regular Fit Oxford Shirt,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/3a/f7/3af7c956d183f09edfd93d0f43bf046a96c2f168.jpg],origin[dam],category[men_shirts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1013956048.html,male,79,Top,"{30,29,34}"
Regular Tapered Jeans,$ 39.99,"https://lp2.hm.com/hmgoepprod?set=source[/6e/fd/6efddec6c38ef153d5b2c3ec49b352c3e92f305b.jpg],origin[dam],category[men_jeans_regular],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0931747025.html,male,80,Pants,"{156,154,153}"
Patterned Swim Shorts,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/da/ac/daacf64b5a6f74912dfd2f9a6fc42e82cee5f5a0.jpg],origin[dam],category[men_swimwear_swimshorts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0944718090.html,male,81,Shorts,"{190,195,193}"
Loose Fit T-shirt,$ 12.99,"https://lp2.hm.com/hmgoepprod?set=source[/82/28/8228eebddb1eec640f17cb6324de946918a37282.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198328012.html,male,82,Top,"{233,225,207}"
Regular Fit Bouclé Jersey Jacket,$ 54.99,"https://lp2.hm.com/hmgoepprod?set=source[/2d/f3/2df335a79b6955819aa2218775199c4950420fd7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1225866001.html,male,83,Outerwear,"{28,27,33}"
Slim Fit Joggers,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/79/ad/79ade0f0a91fe92f7e080c84e8aef27a2a06d4a8.jpg],origin[dam],category[men_trousers_joggers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1195936008.html,male,84,Pants,"{181,157,142}"
DryMove™ Loose Fit Training Hoodie,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/9b/3a/9b3a86270a6f60aafcdab60caf625a4719682ea3.jpg],origin[dam],category[sportswear_men_activity_training],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198756006.html,male,85,Outerwear,"{63,44,38}"
Regular Fit Corduroy Overshirt,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/1d/55/1d55df02c0d92276408e6e9fd3f229c9e28a2541.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1193399002.html,male,86,Outerwear,"{58,58,70}"
Patterned Resort Shirt,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/a7/0d/a70d8fe712e5db14450491786ef551a053b33aba.jpg],origin[dam],category[men_shirts_shortsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0656677080.html,male,87,Top,"{215,229,236}"
Regular Fit Bouclé Jersey Pants,$ 54.99,"https://lp2.hm.com/hmgoepprod?set=source[/d1/de/d1de3b8caf3e87503a74622b23dbc6f2c852703a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1225863001.html,male,88,Pants,"{29,29,34}"
Loose Fit Hoodie,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/1f/dd/1fddbf2db441a245124a1470478a2db5af00722f.jpg],origin[dam],category[men_hoodiessweatshirts_hoodies],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0970819080.html,male,89,Outerwear,"{160,161,118}"
Loose Fit Printed T-shirt,$ 14.99,"https://lp2.hm.com/hmgoepprod?set=source[/fc/df/fcdf84959ecc1fd247137e9cc369d8b65aea6e0e.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1034065075.html,male,90,Top,"{242,235,234}"
Slim Fit Premium Cotton Shirt,$ 36.99,"https://lp2.hm.com/hmgoepprod?set=source[/02/00/0200582a2c0214d7ce46a128a0c31d5eea27ac2a.jpg],origin[dam],category[men_shirts_longsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0395127053.html,male,91,Outerwear,"{32,32,33}"
Loose Fit Printed Hoodie,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/af/04/af0438dcb06032be16768f8cea48dd00ea44244b.jpg],origin[dam],category[men_hoodiessweatshirts_hoodies],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1114969012.html,male,92,Outerwear,"{224,220,213}"
Loose Jeans,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/4b/79/4b7997d64b5f3b0670b98dabda1cf250516e69c2.jpg],origin[dam],category[men_jeans_loose],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1119482010.html,male,93,Pants,"{106,125,142}"
Regular Fit T-shirt,$ 6.99,"https://lp2.hm.com/hmgoepprod?set=source[/34/ad/34adc842ffc2ee74beb2c331c5fa29f38b2474b8.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0685816217.html,male,94,Top,"{78,48,40}"
Slim Fit Easy-iron Shirt,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/a2/62/a262ed84a28da53193d665d965a5b42318fa953f.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0976709055.html,male,95,Top,"{212,227,239}"
Regular Fit Denim Overshirt,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/be/17/be174fd3d1b6076cc43b1e57cd3074de6410d629.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1211685001.html,male,96,Top,"{34,32,33}"
Straight Regular Jeans,$ 39.99,"https://lp2.hm.com/hmgoepprod?set=source[/a1/46/a146e66adb0f36588a8575edae09c0a165fe8995.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1210576001.html,male,97,Pants,"{153,167,174}"
Regular Fit Shirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/4a/54/4a549e5b0aa5e0a5cffee990c0cf9e1cf131ebec.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1211263002.html,male,98,Outerwear,"{190,186,174}"
Derby Shoes,$ 56.99,"https://lp2.hm.com/hmgoepprod?set=source[/8c/bb/8cbb18ef78a6891f730f1e7aeffe95853a688504.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214026001.html,male,99,Shoe,"{243,243,244}"
Regular Fit Printed T-shirt,$ 8.99,"https://lp2.hm.com/hmgoepprod?set=source[/ca/25/ca259db9dd7a72d8b4857676d8dc4692ccc99194.jpg],origin[dam],category[men_tshirtstanks_printed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0684021210.html,male,100,Top,"{231,226,216}"
Swim Shorts,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/53/e6/53e6dbccb7a06a0d875217791b48d5a4c3c1def7.jpg],origin[dam],category[men_swimwear_swimshorts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0944370033.html,male,101,Shorts,"{50,46,49}"
Loose Fit Nylon Parachute Pants,$ 35.99,"https://lp2.hm.com/hmgoepprod?set=source[/60/83/6083712c9600e816eb9582b16e5e0e1b30b67ba7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1216610001.html,male,102,Pants,"{31,31,33}"
Regular Fit Hoodie,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/28/8d/288d458e8d0233d0b8bbc20d45c9f2a771d7d22e.jpg],origin[dam],category[men_hoodiessweatshirts_hoodies],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1103620010.html,male,103,Outerwear,"{180,181,140}"
Relaxed Fit Cargo Pants,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/43/15/43150817f38ff812044d4d89868a7382f5c67b7e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1200744002.html,male,104,Pants,"{123,123,131}"
Regular Fit Half-zip Sweatshirt,$ 35.99,"https://lp2.hm.com/hmgoepprod?set=source[/ea/9e/ea9ee6158d23496d5ca8db30b0f9a169a1f0ef79.jpg],origin[dam],category[men_hoodiessweatshirts_sweatshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1202872001.html,male,105,Top,"{26,25,27}"
Loose Fit T-shirt,$ 12.99,"https://lp2.hm.com/hmgoepprod?set=source[/4f/5a/4f5a719ed2f7627c431ee90ff8055ab0533bec05.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198328013.html,male,106,Top,"{155,175,137}"
Loose Fit Printed Hoodie,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/22/b8/22b8642aa9f7c01374adb5e449268d7e60061b93.jpg],origin[dam],category[men_hoodiessweatshirts_hoodies],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1114969013.html,male,107,Outerwear,"{25,23,24}"
Regular Fit Denim Overshirt,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/c9/50/c950adf7bd5531a6382f3b58a5435de5b6d3d844.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1211685003.html,male,108,Shirt,"{44,42,55}"
Swim Shorts,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/2a/9a/2a9ac7bf14feb173fc7726cdf7acb7a0a016737d.jpg],origin[dam],category[men_swimwear_swimshorts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0944370035.html,male,109,Shorts,"{185,187,173}"
Regular Fit Turtleneck Shirt,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/0d/56/0d5649c9456a5b156ad22df262cf58d55c5b187f.jpg],origin[dam],category[men_tshirtstanks],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1205216002.html,male,110,Top,"{30,29,31}"
Patterned Resort Shirt,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/c5/2c/c52c830e0b9ce26e670f9a96f713763047b26cf9.jpg],origin[dam],category[men_shirts_shortsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0656677067.html,male,111,Top,"{226,225,226}"
Loose Fit Printed T-shirt,$ 12.99,"https://lp2.hm.com/hmgoepprod?set=source[/e7/e5/e7e521960d93d6c2dd9cf9e60f46c0e1f31ab1a8.jpg],origin[dam],category[men_tshirtstanks_printed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1032522102.html,male,112,Top,"{115,68,53}"
Loose Fit Nylon Parachute Pants,$ 35.99,"https://lp2.hm.com/hmgoepprod?set=source[/3c/62/3c62594c8e09c51aec1544c2ef451a134606b06c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1216610002.html,male,113,Pants,"{143,117,95}"
Regular Fit Denim Overshirt,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/9b/7f/9b7fb2efd847b52c6ddb4c84ba515fcfa0b4ad36.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1211685002.html,male,114,Outerwear,"{124,156,179}"
Oversized Fit Long-sleeved Mesh Shirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/3f/c8/3fc8efa46b1c0c3081541fc2c75c4d090a110583.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1212433001.html,male,115,Top,"{32,30,32}"
DryMove™ Loose Fit Training Hoodie,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/52/1c/521c0681883477cd07a715a7059d4aaa690f540b.jpg],origin[dam],category[sportswear_men_activity_training],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198756004.html,male,116,Outerwear,"{222,238,79}"
Regular Fit Twill Jacket,$ 67.99,"https://lp2.hm.com/hmgoepprod?set=source[/d4/8a/d48aed8514fb7967253245953f3dd4eba97691c9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208292001.html,male,117,Outerwear,"{224,224,214}"
Regular Fit T-shirt,$ 6.99,"https://lp2.hm.com/hmgoepprod?set=source[/a5/d1/a5d1c99297d03b9436018b9c7929876cb2883514.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0685816218.html,male,118,Top,"{60,66,117}"
Oversized Fit Printed T-shirt,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/11/20/112061d018f7815e5374ae6e27a1f483999a493d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1217039002.html,male,119,Top,"{230,227,234}"
Loafers,$ 64.99,"https://lp2.hm.com/hmgoepprod?set=source[/d3/59/d359fe50a7f3b37adb821dce7e060a54f72ed7c2.jpg],origin[dam],category[men_shoes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1178834004.html,male,120,Shoe,"{50,40,37}"
Patterned Resort Shirt,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/86/dc/86dcabe65da486cf2d1e2d887e1318abf13ffa15.jpg],origin[dam],category[men_shirts_shortsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0656677068.html,male,121,Top,"{234,226,213}"
DryMove™ Sports Sweatshirt,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/f7/28/f72847cfbfa6d1a7a94fa89fffdf6868996265fd.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198621002.html,male,122,Outerwear,"{206,206,204}"
Regular Fit Windbreaker,$ 44.99,"https://lp2.hm.com/hmgoepprod?set=source[/cc/fe/ccfe0f81feffff163cf9d4e7370df2bdfb07eaea.jpg],origin[dam],category[men_jacketscoats_function],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1160969005.html,male,123,Outerwear,"{219,207,187}"
Regular Fit Printed T-shirt,$ 8.99,"https://lp2.hm.com/hmgoepprod?set=source[/4c/62/4c62bb9385294a9ee12f52255ada02faa42ea144.jpg],origin[dam],category[men_tshirtstanks_printed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0684021209.html,male,124,Top,"{224,216,205}"
DryMove™ Sports Tank Top,$ 12.99,"https://lp2.hm.com/hmgoepprod?set=source[/cb/c7/cbc707325916a7d0b18f2bd1cb478d92c21dbf64.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198604001.html,male,125,Top,"{32,32,33}"
Loose Fit Hooded Jacket,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/fd/bf/fdbfb7880a807a548c7ef99780eb2c58d9a67e23.jpg],origin[dam],category[men_hoodiessweatshirts_hoodies],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1011890026.html,male,126,Outerwear,"{81,34,42}"
Sneakers,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/f0/0d/f00d2772b06134cf734f376eeb6b0a1e84b410cf.jpg],origin[dam],category[men_shoes_sneakers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1119476007.html,male,127,Shoe,"{221,215,209}"
Satin Baseball Jacket,$ 67.99,"https://lp2.hm.com/hmgoepprod?set=source[/d5/3b/d53bd8cf50a08abf90f4ee31ec9ad60099cab5f8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1207905001.html,male,128,Outerwear,"{49,47,57}"
DryMove™ Track Pants,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/9d/47/9d47c835c0407ea3346ec4f57933d025d10ce67a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198931001.html,male,129,Pants,"{33,33,34}"
Relaxed Fit Printed Sweatshirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/dd/81/dd815ef50a94baae7fb335a11562f943f06d52e6.jpg],origin[dam],category[men_hoodiessweatshirts_sweatshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1003931026.html,male,130,Top,"{208,228,237}"
DryMove™ Cotton Cargo Joggers,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/af/c9/afc9386139aa8f210cd9106df69316ef8a5a5315.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1207918002.html,male,131,Pants,"{64,46,40}"
Loose Fit Printed T-shirt,$ 12.99,"https://lp2.hm.com/hmgoepprod?set=source[/85/98/8598562bf5e2d75b7417ccf7309b4483d1b4ca2f.jpg],origin[dam],category[men_tshirtstanks_printed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1032522103.html,male,132,Top,"{176,191,184}"
Rib-knit Cotton Hat,$ 16.99,"https://lp2.hm.com/hmgoepprod?set=source[/6f/a7/6fa7aa5c892572d0464849b0941d1565f79653ff.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1216390001.html,male,133,"",{}
Regular Fit Textured Shirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/5b/c1/5bc1da306f73311fd5e892cd321bbda2813ffbac.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1222525001.html,male,134,Outerwear,"{201,184,160}"
Regular Fit Baseball Jacket,$ 44.99,"https://lp2.hm.com/hmgoepprod?set=source[/bb/a6/bba613cf3d4c65b39d4e2dcf8eb33c9609608fd2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1200603003.html,male,135,Jacket,"{3,69,164}"
Regular Fit T-shirt,$ 6.99,"https://lp2.hm.com/hmgoepprod?set=source[/f4/27/f42738afb7546fb1119e00af90c4e76b55638276.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0685816222.html,male,136,Top,"{167,173,132}"
Loose Fit T-shirt,$ 9.99,"https://lp2.hm.com/hmgoepprod?set=source[/0b/46/0b4638adea4576881fcc832e385e47f9d00ca66a.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1003662053.html,male,137,Top,"{104,92,95}"
Regular Tapered Jeans,$ 39.99,"https://lp2.hm.com/hmgoepprod?set=source[/ff/80/ff80f650573d7dba958f55244b2b2ca92db13893.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0931747006.html,male,138,Pants,"{162,178,187}"
Regular Fit Half-zip Sweatshirt,$ 40.99,"https://lp2.hm.com/hmgoepprod?set=source[/b6/80/b680eb73c1227fb3b197215897574d1a854fc188.jpg],origin[dam],category[men_hoodiessweatshirts_sweatshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1201446002.html,male,139,Top,"{229,230,222}"
Relaxed Fit Printed Sweatshirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/12/15/1215343c70a2a3cd809612b7ba6d450f930e1a30.jpg],origin[dam],category[men_hoodiessweatshirts_sweatshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1003931027.html,male,140,Top,"{232,233,226}"
Regular Fit Padded Jacket,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/38/9a/389a73940e66dc6007ad04363c1756848652a2d4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208290001.html,male,141,Outerwear,"{41,39,40}"
DryMove™ Wide-leg Sports Joggers,$ 39.99,"https://lp2.hm.com/hmgoepprod?set=source[/84/32/84325bec2b1b7a23b9e33f97a66699ba66c8d757.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1200578003.html,male,142,Pants,"{29,29,31}"
